"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"SPOT_ID"
"ENST00000369119_at"	"0.999"	"0.873376"	"0.1610705"	"-4.76"	"0.016289"	"ENST00000369119"
"ENST00000323468_at"	"0.999"	"0.873404"	"-0.1610355"	"-4.76"	"-0.0287702"	"ENST00000323468"
"ENST00000280295_at"	"0.999"	"0.873427"	"-0.1610054"	"-4.76"	"-0.0299625"	"ENST00000280295"
"ENST00000261018_at"	"0.999"	"0.873428"	"-0.1610039"	"-4.76"	"-0.0435857"	"ENST00000261018"
"ENST00000295851_at"	"0.999"	"0.873428"	"-0.1610039"	"-4.76"	"-0.0435857"	"ENST00000295851"
"ENST00000328063_at"	"0.999"	"0.873463"	"-0.1609597"	"-4.76"	"-0.0115098"	"ENST00000328063"
"ENST00000314694_at"	"0.999"	"0.8735"	"-0.1609125"	"-4.76"	"-0.030368"	"ENST00000314694"
"ENST00000351933_at"	"0.999"	"0.873548"	"0.1608503"	"-4.76"	"0.033855"	"ENST00000351933"
"ENST00000382207_at"	"0.999"	"0.873548"	"0.1608503"	"-4.76"	"0.033855"	"ENST00000382207"
"ENST00000314371_at"	"0.999"	"0.873738"	"-0.160607"	"-4.76"	"-0.0866161"	"ENST00000314371"
"ENST00000328396_at"	"0.999"	"0.873743"	"-0.1605998"	"-4.76"	"-0.0298103"	"ENST00000328396"
"ENST00000288319_at"	"0.999"	"0.873774"	"-0.1605609"	"-4.76"	"-0.0183821"	"ENST00000288319"
"ENST00000357391_at"	"0.999"	"0.873774"	"-0.1605609"	"-4.76"	"-0.0183821"	"ENST00000357391"
"ENST00000308161_at"	"0.999"	"0.873872"	"0.1604347"	"-4.76"	"0.1014005"	"ENST00000308161"
"ENST00000324540_at"	"0.999"	"0.873882"	"0.1604215"	"-4.76"	"0.0403798"	"ENST00000324540"
"ENST00000375863_at"	"0.999"	"0.873882"	"0.1604215"	"-4.76"	"0.0403798"	"ENST00000375863"
"ENST00000306862_at"	"0.999"	"0.873907"	"-0.1603899"	"-4.76"	"-0.0333891"	"ENST00000306862"
"ENST00000325974_at"	"0.999"	"0.873987"	"0.1602869"	"-4.76"	"0.0234187"	"ENST00000325974"
"ENST00000232014_at"	"0.999"	"0.873993"	"0.1602796"	"-4.76"	"0.0270606"	"ENST00000232014"
"ENST00000358184_at"	"0.999"	"0.87404"	"0.1602188"	"-4.76"	"0.0750642"	"ENST00000358184"
"ENST00000360218_at"	"0.999"	"0.87404"	"0.1602188"	"-4.76"	"0.0750642"	"ENST00000360218"
"ENST00000361052_at"	"0.999"	"0.87404"	"0.1602188"	"-4.76"	"0.0750642"	"ENST00000361052"
"ENST00000340589_at"	"0.999"	"0.874116"	"0.1601211"	"-4.76"	"0.0161908"	"ENST00000340589"
"ENST00000344348_at"	"0.999"	"0.874116"	"0.1601211"	"-4.76"	"0.0161908"	"ENST00000344348"
"ENST00000374082_at"	"0.999"	"0.874116"	"0.1601211"	"-4.76"	"0.0161908"	"ENST00000374082"
"ENST00000374087_at"	"0.999"	"0.874116"	"0.1601211"	"-4.76"	"0.0161908"	"ENST00000374087"
"ENST00000266022_at"	"0.999"	"0.874173"	"-0.1600487"	"-4.76"	"-0.0151557"	"ENST00000266022"
"ENST00000359524_at"	"0.999"	"0.87428"	"0.1599108"	"-4.76"	"0.0440346"	"ENST00000359524"
"ENST00000298832_at"	"0.999"	"0.874313"	"-0.1598685"	"-4.76"	"-0.0209233"	"ENST00000298832"
"ENST00000380432_at"	"0.999"	"0.874319"	"0.1598604"	"-4.76"	"0.0126865"	"ENST00000380432"
"ENST00000367517_at"	"0.999"	"0.87435"	"0.1598206"	"-4.76"	"0.0227601"	"ENST00000367517"
"ENST00000321998_at"	"0.999"	"0.874386"	"-0.1597745"	"-4.76"	"-0.0176702"	"ENST00000321998"
"ENST00000320621_at"	"0.999"	"0.874461"	"0.1596792"	"-4.76"	"0.0205862"	"ENST00000320621"
"ENST00000330442_at"	"0.999"	"0.874502"	"-0.159626"	"-4.76"	"-0.0172867"	"ENST00000330442"
"ENST00000389086_at"	"0.999"	"0.874614"	"0.1594818"	"-4.76"	"0.0529142"	"ENST00000389086"
"ENST00000389087_at"	"0.999"	"0.874614"	"0.1594818"	"-4.76"	"0.0529142"	"ENST00000389087"
"ENST00000321100_at"	"0.999"	"0.874615"	"-0.1594809"	"-4.76"	"-0.0443774"	"ENST00000321100"
"ENST00000340816_at"	"0.999"	"0.874626"	"-0.1594664"	"-4.76"	"-0.0210464"	"ENST00000340816"
"ENST00000382560_at"	"0.999"	"0.874626"	"-0.1594664"	"-4.76"	"-0.0210464"	"ENST00000382560"
"ENST00000357412_at"	"0.999"	"0.874664"	"0.1594179"	"-4.76"	"0.0198079"	"ENST00000357412"
"ENST00000377058_at"	"0.999"	"0.874664"	"0.1594179"	"-4.76"	"0.0198079"	"ENST00000377058"
"ENST00000307428_at"	"0.999"	"0.874785"	"0.1592624"	"-4.76"	"0.0255854"	"ENST00000307428"
"ENST00000300231_at"	"0.999"	"0.874807"	"-0.1592345"	"-4.76"	"-0.0340515"	"ENST00000300231"
"ENST00000382031_at"	"0.999"	"0.874807"	"-0.1592345"	"-4.76"	"-0.0340515"	"ENST00000382031"
"ENST00000323701_at"	"0.999"	"0.874928"	"-0.1590796"	"-4.76"	"-0.0223074"	"ENST00000323701"
"ENST00000359529_at"	"0.999"	"0.874928"	"-0.1590796"	"-4.76"	"-0.0223074"	"ENST00000359529"
"ENST00000294740_at"	"0.999"	"0.875057"	"-0.1589141"	"-4.76"	"-0.0196257"	"ENST00000294740"
"ENST00000317697_at"	"0.999"	"0.875121"	"-0.1588321"	"-4.76"	"-0.0151136"	"ENST00000317697"
"ENST00000381033_at"	"0.999"	"0.875171"	"-0.1587671"	"-4.76"	"-0.0581269"	"ENST00000381033"
"ENST00000372801_at"	"0.999"	"0.875234"	"0.1586873"	"-4.76"	"0.0638523"	"ENST00000372801"
"ENST00000378726_at"	"0.999"	"0.875239"	"0.1586803"	"-4.76"	"0.0143211"	"ENST00000378726"
"ENST00000366715_at"	"0.999"	"0.875307"	"0.1585937"	"-4.76"	"0.0162068"	"ENST00000366715"
"ENST00000366719_at"	"0.999"	"0.875307"	"0.1585937"	"-4.76"	"0.0162068"	"ENST00000366719"
"ENST00000366728_at"	"0.999"	"0.875307"	"0.1585937"	"-4.76"	"0.0162068"	"ENST00000366728"
"ENST00000353383_at"	"0.999"	"0.87532"	"-0.1585762"	"-4.76"	"-0.0183623"	"ENST00000353383"
"ENST00000366988_at"	"0.999"	"0.875377"	"0.1585039"	"-4.76"	"0.0142529"	"ENST00000366988"
"ENST00000221444_at"	"0.999"	"0.875381"	"-0.1584987"	"-4.76"	"-0.0236188"	"ENST00000221444"
"ENST00000378648_at"	"0.999"	"0.875399"	"0.1584757"	"-4.76"	"0.0265445"	"ENST00000378648"
"ENST00000217289_at"	"0.999"	"0.875408"	"-0.158463"	"-4.76"	"-0.0562545"	"ENST00000217289"
"ENST00000284987_at"	"0.999"	"0.875409"	"0.1584625"	"-4.76"	"0.0246912"	"ENST00000284987"
"ENST00000253188_at"	"0.999"	"0.875554"	"0.1582769"	"-4.76"	"0.0635511"	"ENST00000253188"
"ENST00000368645_at"	"0.999"	"0.875568"	"-0.1582578"	"-4.76"	"-0.0350657"	"ENST00000368645"
"ENST00000356976_at"	"0.999"	"0.875608"	"0.1582075"	"-4.76"	"0.0486542"	"ENST00000356976"
"ENST00000301585_at"	"0.999"	"0.875624"	"-0.1581861"	"-4.76"	"-0.0178558"	"ENST00000301585"
"ENST00000366668_at"	"0.999"	"0.875648"	"-0.1581555"	"-4.76"	"-0.0152545"	"ENST00000366668"
"ENST00000366669_at"	"0.999"	"0.875648"	"-0.1581555"	"-4.76"	"-0.0152545"	"ENST00000366669"
"ENST00000278916_at"	"0.999"	"0.875712"	"-0.1580732"	"-4.76"	"-0.0522002"	"ENST00000278916"
"ENST00000329466_at"	"0.999"	"0.87572"	"0.1580636"	"-4.76"	"0.0558695"	"ENST00000329466"
"ENST00000303500_at"	"0.999"	"0.87576"	"0.1580115"	"-4.76"	"0.0232731"	"ENST00000303500"
"ENST00000389644_at"	"0.999"	"0.875764"	"-0.1580069"	"-4.76"	"-0.0289865"	"ENST00000389644"
"ENST00000389645_at"	"0.999"	"0.875764"	"-0.1580069"	"-4.76"	"-0.0289865"	"ENST00000389645"
"ENST00000382749_at"	"0.999"	"0.875803"	"0.1579574"	"-4.76"	"0.0803054"	"ENST00000382749"
"ENST00000245812_at"	"0.999"	"0.875856"	"-0.1578884"	"-4.76"	"-0.0172123"	"ENST00000245812"
"ENST00000298818_at"	"0.999"	"0.875935"	"0.1577873"	"-4.76"	"0.022694"	"ENST00000298818"
"ENST00000333175_at"	"0.999"	"0.875954"	"-0.1577631"	"-4.76"	"-0.0251845"	"ENST00000333175"
"ENST00000314641_at"	"0.999"	"0.875989"	"0.1577177"	"-4.76"	"0.0362682"	"ENST00000314641"
"ENST00000351396_at"	"0.999"	"0.876018"	"0.1576815"	"-4.76"	"0.0224272"	"ENST00000351396"
"ENST00000369839_at"	"0.999"	"0.876018"	"0.1576815"	"-4.76"	"0.0224272"	"ENST00000369839"
"ENST00000369278_at"	"0.999"	"0.876077"	"-0.1576046"	"-4.76"	"-0.0237774"	"ENST00000369278"
"ENST00000369284_at"	"0.999"	"0.876077"	"-0.1576046"	"-4.76"	"-0.0237774"	"ENST00000369284"
"ENST00000356175_at"	"0.999"	"0.876174"	"0.1574808"	"-4.76"	"0.0659713"	"ENST00000356175"
"ENST00000368872_at"	"0.999"	"0.876187"	"0.1574635"	"-4.76"	"0.0211646"	"ENST00000368872"
"ENST00000241651_at"	"0.999"	"0.876241"	"0.1573945"	"-4.76"	"0.0705432"	"ENST00000241651"
"ENST00000307450_at"	"0.999"	"0.876295"	"0.157326"	"-4.76"	"0.0231573"	"ENST00000307450"
"ENST00000309064_at"	"0.999"	"0.876329"	"0.1572825"	"-4.76"	"0.0604997"	"ENST00000309064"
"ENST00000317402_at"	"0.999"	"0.876349"	"0.1572569"	"-4.76"	"0.052994"	"ENST00000317402"
"ENST00000381254_at"	"0.999"	"0.876349"	"0.1572569"	"-4.76"	"0.052994"	"ENST00000381254"
"ENST00000334352_at"	"0.999"	"0.876428"	"0.1571549"	"-4.76"	"0.0214819"	"ENST00000334352"
"ENST00000296876_at"	"0.999"	"0.876442"	"-0.1571375"	"-4.76"	"-0.0174163"	"ENST00000296876"
"ENST00000378665_at"	"0.999"	"0.876442"	"-0.1571375"	"-4.76"	"-0.0174163"	"ENST00000378665"
"ENST00000378667_at"	"0.999"	"0.876442"	"-0.1571375"	"-4.76"	"-0.0174163"	"ENST00000378667"
"ENST00000378670_at"	"0.999"	"0.876442"	"-0.1571375"	"-4.76"	"-0.0174163"	"ENST00000378670"
"ENST00000260404_at"	"0.999"	"0.876442"	"-0.1571375"	"-4.76"	"-0.0597156"	"ENST00000260404"
"ENST00000313977_at"	"0.999"	"0.876697"	"-0.15681"	"-4.76"	"-0.0174395"	"ENST00000313977"
"ENST00000356352_at"	"0.999"	"0.876697"	"-0.15681"	"-4.76"	"-0.0174395"	"ENST00000356352"
"ENST00000357604_at"	"0.999"	"0.876697"	"-0.15681"	"-4.76"	"-0.0174395"	"ENST00000357604"
"ENST00000359268_at"	"0.999"	"0.876697"	"-0.15681"	"-4.76"	"-0.0174395"	"ENST00000359268"
"ENST00000379172_at"	"0.999"	"0.876697"	"-0.15681"	"-4.76"	"-0.0174395"	"ENST00000379172"
"ENST00000300738_at"	"0.999"	"0.876716"	"0.1567855"	"-4.76"	"0.0149302"	"ENST00000300738"
"ENST00000294610_at"	"0.999"	"0.876754"	"0.1567374"	"-4.76"	"0.027097"	"ENST00000294610"
"ENST00000270583_at"	"0.999"	"0.876784"	"0.1566981"	"-4.76"	"0.0644155"	"ENST00000270583"
"ENST00000347925_at"	"0.999"	"0.876784"	"0.1566981"	"-4.76"	"0.0644155"	"ENST00000347925"
"ENST00000353170_at"	"0.999"	"0.876784"	"0.1566981"	"-4.76"	"0.0644155"	"ENST00000353170"
"ENST00000249289_at"	"0.999"	"0.876812"	"-0.1566626"	"-4.76"	"-0.0199262"	"ENST00000249289"
"ENST00000379165_at"	"0.999"	"0.876851"	"0.1566128"	"-4.76"	"0.0160873"	"ENST00000379165"
"ENST00000328709_at"	"0.999"	"0.876856"	"-0.1566057"	"-4.76"	"-0.0156259"	"ENST00000328709"
"ENST00000232165_at"	"0.999"	"0.876905"	"-0.1565431"	"-4.76"	"-0.0108273"	"ENST00000232165"
"ENST00000377611_at"	"0.999"	"0.877072"	"-0.1563286"	"-4.76"	"-0.0236345"	"ENST00000377611"
"ENST00000377617_at"	"0.999"	"0.877072"	"-0.1563286"	"-4.76"	"-0.0236345"	"ENST00000377617"
"ENST00000281578_at"	"0.999"	"0.877102"	"0.156291"	"-4.76"	"0.031504"	"ENST00000281578"
"ENST00000382298_at"	"0.999"	"0.877102"	"0.156291"	"-4.76"	"0.031504"	"ENST00000382298"
"ENST00000317582_at"	"0.999"	"0.877118"	"0.1562703"	"-4.76"	"0.016442"	"ENST00000317582"
"ENST00000306869_at"	"0.999"	"0.877242"	"-0.1561107"	"-4.76"	"-0.02743"	"ENST00000306869"
"ENST00000306121_at"	"0.999"	"0.877275"	"0.1560689"	"-4.76"	"0.0366057"	"ENST00000306121"
"ENST00000298050_at"	"0.999"	"0.877328"	"0.1560009"	"-4.76"	"0.0668102"	"ENST00000298050"
"ENST00000310346_at"	"0.999"	"0.87738"	"0.1559343"	"-4.76"	"0.0462758"	"ENST00000310346"
"ENST00000349716_at"	"0.999"	"0.87738"	"0.1559343"	"-4.76"	"0.0462758"	"ENST00000349716"
"ENST00000319933_at"	"0.999"	"0.877383"	"0.1559299"	"-4.76"	"0.021955"	"ENST00000319933"
"ENST00000361970_at"	"0.999"	"0.877481"	"0.1558039"	"-4.76"	"0.0350159"	"ENST00000361970"
"ENST00000160262_at"	"0.999"	"0.87762"	"0.1556258"	"-4.76"	"0.0289207"	"ENST00000160262"
"ENST00000322870_at"	"0.999"	"0.877629"	"0.1556143"	"-4.76"	"0.048976"	"ENST00000322870"
"ENST00000344204_at"	"0.999"	"0.877629"	"0.1556143"	"-4.76"	"0.048976"	"ENST00000344204"
"ENST00000367621_at"	"0.999"	"0.877691"	"-0.1555349"	"-4.76"	"-0.0259155"	"ENST00000367621"
"ENST00000264312_at"	"0.999"	"0.877711"	"0.1555091"	"-4.76"	"0.0215296"	"ENST00000264312"
"ENST00000381473_at"	"0.999"	"0.877711"	"0.1555091"	"-4.76"	"0.0215296"	"ENST00000381473"
"ENST00000296755_at"	"0.999"	"0.877812"	"-0.1553797"	"-4.76"	"-0.0230359"	"ENST00000296755"
"ENST00000380660_at"	"0.999"	"0.877812"	"-0.1553797"	"-4.76"	"-0.0230359"	"ENST00000380660"
"ENST00000311227_at"	"0.999"	"0.878103"	"-0.1550068"	"-4.76"	"-0.0437844"	"ENST00000311227"
"ENST00000377214_at"	"0.999"	"0.878103"	"-0.1550068"	"-4.76"	"-0.0437844"	"ENST00000377214"
"ENST00000322554_at"	"0.999"	"0.878196"	"0.154888"	"-4.76"	"0.0292874"	"ENST00000322554"
"ENST00000254821_at"	"0.999"	"0.878251"	"-0.1548176"	"-4.76"	"-0.0160596"	"ENST00000254821"
"ENST00000369983_at"	"0.999"	"0.878253"	"0.1548147"	"-4.76"	"0.0250811"	"ENST00000369983"
"ENST00000268896_at"	"0.999"	"0.878262"	"0.1548035"	"-4.76"	"0.0275805"	"ENST00000268896"
"ENST00000325214_at"	"0.999"	"0.878262"	"0.1548035"	"-4.76"	"0.0275805"	"ENST00000325214"
"ENST00000359787_at"	"0.999"	"0.878333"	"-0.1547122"	"-4.76"	"-0.0223664"	"ENST00000359787"
"ENST00000368281_at"	"0.999"	"0.878376"	"-0.1546565"	"-4.76"	"-0.0413454"	"ENST00000368281"
"ENST00000221466_at"	"0.999"	"0.878378"	"0.1546541"	"-4.76"	"0.0225816"	"ENST00000221466"
"ENST00000305485_at"	"0.999"	"0.878385"	"-0.1546446"	"-4.76"	"-0.0208677"	"ENST00000305485"
"ENST00000331052_at"	"0.999"	"0.878431"	"-0.1545864"	"-4.76"	"-0.0142132"	"ENST00000331052"
"ENST00000378642_at"	"0.999"	"0.878431"	"-0.1545864"	"-4.76"	"-0.0142132"	"ENST00000378642"
"ENST00000378645_at"	"0.999"	"0.878431"	"-0.1545864"	"-4.76"	"-0.0142132"	"ENST00000378645"
"ENST00000378654_at"	"0.999"	"0.878431"	"-0.1545864"	"-4.76"	"-0.0142132"	"ENST00000378654"
"ENST00000349959_at"	"0.999"	"0.878552"	"0.1544317"	"-4.76"	"0.0180749"	"ENST00000349959"
"ENST00000372886_at"	"0.999"	"0.878552"	"0.1544317"	"-4.76"	"0.0180749"	"ENST00000372886"
"ENST00000372889_at"	"0.999"	"0.878552"	"0.1544317"	"-4.76"	"0.0180749"	"ENST00000372889"
"ENST00000372891_at"	"0.999"	"0.878552"	"0.1544317"	"-4.76"	"0.0180749"	"ENST00000372891"
"ENST00000372892_at"	"0.999"	"0.878552"	"0.1544317"	"-4.76"	"0.0180749"	"ENST00000372892"
"ENST00000372894_at"	"0.999"	"0.878552"	"0.1544317"	"-4.76"	"0.0180749"	"ENST00000372894"
"ENST00000309422_at"	"0.999"	"0.878652"	"-0.1543035"	"-4.76"	"-0.0244933"	"ENST00000309422"
"ENST00000377736_at"	"0.999"	"0.878652"	"-0.1543035"	"-4.76"	"-0.0244933"	"ENST00000377736"
"ENST00000264758_at"	"0.999"	"0.878858"	"0.1540382"	"-4.76"	"0.0129125"	"ENST00000264758"
"ENST00000344735_at"	"0.999"	"0.878871"	"0.1540224"	"-4.76"	"0.0442631"	"ENST00000344735"
"ENST00000373103_at"	"0.999"	"0.878871"	"0.1540224"	"-4.76"	"0.0442631"	"ENST00000373103"
"ENST00000373106_at"	"0.999"	"0.878871"	"0.1540224"	"-4.76"	"0.0442631"	"ENST00000373106"
"ENST00000374586_at"	"0.999"	"0.879267"	"-0.1535147"	"-4.76"	"-0.0185802"	"ENST00000374586"
"ENST00000374587_at"	"0.999"	"0.879267"	"-0.1535147"	"-4.76"	"-0.0185802"	"ENST00000374587"
"ENST00000345429_at"	"0.999"	"0.879299"	"-0.1534737"	"-4.76"	"-0.0279282"	"ENST00000345429"
"ENST00000216190_at"	"0.999"	"0.879316"	"-0.1534512"	"-4.76"	"-0.0138109"	"ENST00000216190"
"ENST00000307834_at"	"0.999"	"0.879324"	"0.1534412"	"-4.76"	"0.0350295"	"ENST00000307834"
"ENST00000307849_at"	"0.999"	"0.879324"	"0.1534412"	"-4.76"	"0.0350295"	"ENST00000307849"
"ENST00000249783_at"	"0.999"	"0.879389"	"-0.1533584"	"-4.76"	"-0.0167727"	"ENST00000249783"
"ENST00000331200_at"	"0.999"	"0.879389"	"-0.1533584"	"-4.76"	"-0.0167727"	"ENST00000331200"
"ENST00000279451_at"	"0.999"	"0.879422"	"-0.153316"	"-4.76"	"-0.0879268"	"ENST00000279451"
"ENST00000335698_at"	"0.999"	"0.879422"	"-0.1533158"	"-4.76"	"-0.0159419"	"ENST00000335698"
"ENST00000376387_at"	"0.999"	"0.879831"	"-0.1527908"	"-4.76"	"-0.0182602"	"ENST00000376387"
"ENST00000310140_at"	"0.999"	"0.879842"	"-0.1527775"	"-4.76"	"-0.0219057"	"ENST00000310140"
"ENST00000316881_at"	"0.999"	"0.879844"	"0.1527745"	"-4.76"	"0.0353341"	"ENST00000316881"
"ENST00000367274_at"	"0.999"	"0.879905"	"-0.1526963"	"-4.76"	"-0.0192397"	"ENST00000367274"
"ENST00000317370_at"	"0.999"	"0.879907"	"0.1526941"	"-4.76"	"0.0403464"	"ENST00000317370"
"ENST00000380786_at"	"0.999"	"0.879907"	"0.1526941"	"-4.76"	"0.0403464"	"ENST00000380786"
"ENST00000297991_at"	"0.999"	"0.879934"	"-0.1526591"	"-4.76"	"-0.0455488"	"ENST00000297991"
"ENST00000371681_at"	"0.999"	"0.879964"	"0.1526214"	"-4.76"	"0.033963"	"ENST00000371681"
"ENST00000263847_at"	"0.999"	"0.879967"	"0.1526167"	"-4.76"	"0.0177294"	"ENST00000263847"
"ENST00000378235_at"	"0.999"	"0.879967"	"0.1526167"	"-4.76"	"0.0177294"	"ENST00000378235"
"ENST00000339223_at"	"0.999"	"0.879979"	"-0.1526014"	"-4.76"	"-0.0395347"	"ENST00000339223"
"ENST00000370764_at"	"0.999"	"0.879989"	"0.1525894"	"-4.76"	"0.0230184"	"ENST00000370764"
"ENST00000370766_at"	"0.999"	"0.879989"	"0.1525894"	"-4.76"	"0.0230184"	"ENST00000370766"
"ENST00000294724_at"	"0.999"	"0.879991"	"-0.152586"	"-4.76"	"-0.0151621"	"ENST00000294724"
"ENST00000311030_at"	"0.999"	"0.879991"	"-0.152586"	"-4.76"	"-0.0151621"	"ENST00000311030"
"ENST00000361302_at"	"0.999"	"0.879991"	"-0.152586"	"-4.76"	"-0.0151621"	"ENST00000361302"
"ENST00000361522_at"	"0.999"	"0.879991"	"-0.152586"	"-4.76"	"-0.0151621"	"ENST00000361522"
"ENST00000361915_at"	"0.999"	"0.879991"	"-0.152586"	"-4.76"	"-0.0151621"	"ENST00000361915"
"ENST00000370161_at"	"0.999"	"0.879991"	"-0.152586"	"-4.76"	"-0.0151621"	"ENST00000370161"
"ENST00000370163_at"	"0.999"	"0.879991"	"-0.152586"	"-4.76"	"-0.0151621"	"ENST00000370163"
"ENST00000370165_at"	"0.999"	"0.879991"	"-0.152586"	"-4.76"	"-0.0151621"	"ENST00000370165"
"ENST00000257818_at"	"0.999"	"0.88001"	"0.1525617"	"-4.76"	"0.022049"	"ENST00000257818"
"ENST00000295220_at"	"0.999"	"0.880054"	"0.1525055"	"-4.76"	"0.0551853"	"ENST00000295220"
"ENST00000270625_at"	"0.999"	"0.880056"	"-0.1525037"	"-4.76"	"-0.017955"	"ENST00000270625"
"ENST00000340900_at"	"0.999"	"0.880065"	"-0.1524914"	"-4.76"	"-0.0260218"	"ENST00000340900"
"ENST00000298992_at"	"0.999"	"0.880122"	"0.152418"	"-4.76"	"0.0351154"	"ENST00000298992"
"ENST00000373298_at"	"0.999"	"0.880224"	"-0.1522873"	"-4.76"	"-0.0211861"	"ENST00000373298"
"ENST00000374737_at"	"0.999"	"0.880286"	"-0.1522084"	"-4.76"	"-0.0368814"	"ENST00000374737"
"ENST00000341678_at"	"0.999"	"0.880352"	"0.1521233"	"-4.76"	"0.0711985"	"ENST00000341678"
"ENST00000331327_at"	"0.999"	"0.880428"	"0.1520259"	"-4.76"	"0.0141763"	"ENST00000331327"
"ENST00000311351_at"	"0.999"	"0.880437"	"0.1520154"	"-4.76"	"0.0211744"	"ENST00000311351"
"ENST00000344990_at"	"0.999"	"0.880478"	"0.1519621"	"-4.76"	"0.064901"	"ENST00000344990"
"ENST00000378578_at"	"0.999"	"0.880486"	"-0.1519522"	"-4.76"	"-0.0183253"	"ENST00000378578"
"ENST00000265417_at"	"0.999"	"0.880661"	"-0.1517281"	"-4.76"	"-0.021555"	"ENST00000265417"
"ENST00000342505_at"	"0.999"	"0.880697"	"-0.1516811"	"-4.76"	"-0.0342288"	"ENST00000342505"
"ENST00000255573_at"	"0.999"	"0.880797"	"-0.1515538"	"-4.76"	"-0.0822798"	"ENST00000255573"
"ENST00000375102_at"	"0.999"	"0.880797"	"-0.1515538"	"-4.76"	"-0.0822798"	"ENST00000375102"
"ENST00000299764_at"	"0.999"	"0.880874"	"0.1514545"	"-4.76"	"0.0783028"	"ENST00000299764"
"ENST00000352665_at"	"0.999"	"0.880874"	"0.1514545"	"-4.76"	"0.0783028"	"ENST00000352665"
"ENST00000381854_at"	"0.999"	"0.880879"	"-0.1514476"	"-4.76"	"-0.0176523"	"ENST00000381854"
"ENST00000380323_at"	"0.999"	"0.880882"	"0.1514447"	"-4.76"	"0.0220422"	"ENST00000380323"
"ENST00000376664_at"	"0.999"	"0.880975"	"-0.1513254"	"-4.76"	"-0.0231401"	"ENST00000376664"
"ENST00000262093_at"	"0.999"	"0.880987"	"0.1513092"	"-4.76"	"0.0161102"	"ENST00000262093"
"ENST00000382873_at"	"0.999"	"0.880987"	"0.1513092"	"-4.76"	"0.0161102"	"ENST00000382873"
"ENST00000361961_at"	"0.999"	"0.881042"	"-0.1512389"	"-4.76"	"-0.0241"	"ENST00000361961"
"ENST00000256104_at"	"0.999"	"0.881123"	"0.151135"	"-4.76"	"0.0332987"	"ENST00000256104"
"ENST00000337619_at"	"0.999"	"0.881146"	"-0.151106"	"-4.76"	"-0.0391034"	"ENST00000337619"
"ENST00000361658_at"	"0.999"	"0.881197"	"-0.1510412"	"-4.76"	"-0.0247477"	"ENST00000361658"
"ENST00000319688_at"	"0.999"	"0.881388"	"-0.1507962"	"-4.76"	"-0.0807747"	"ENST00000319688"
"ENST00000262629_at"	"0.999"	"0.881395"	"0.1507869"	"-4.76"	"0.0342464"	"ENST00000262629"
"ENST00000383016_at"	"0.999"	"0.881479"	"-0.1506789"	"-4.76"	"-0.0697974"	"ENST00000383016"
"ENST00000285105_at"	"0.999"	"0.881493"	"0.150662"	"-4.76"	"0.039532"	"ENST00000285105"
"ENST00000369066_at"	"0.999"	"0.881493"	"0.150662"	"-4.76"	"0.039532"	"ENST00000369066"
"ENST00000383615_at"	"0.999"	"0.881861"	"-0.1501902"	"-4.76"	"-0.0593626"	"ENST00000383615"
"ENST00000377648_at"	"0.999"	"0.881885"	"-0.1501591"	"-4.76"	"-0.0273113"	"ENST00000377648"
"ENST00000322792_at"	"0.999"	"0.881903"	"-0.150136"	"-4.76"	"-0.0148647"	"ENST00000322792"
"ENST00000234393_at"	"0.999"	"0.882009"	"-0.1500007"	"-4.76"	"-0.0217312"	"ENST00000234393"
"ENST00000303707_at"	"0.999"	"0.882042"	"0.1499576"	"-4.76"	"0.0407416"	"ENST00000303707"
"ENST00000380262_at"	"0.999"	"0.882042"	"0.1499576"	"-4.76"	"0.0407416"	"ENST00000380262"
"ENST00000330942_at"	"0.999"	"0.882064"	"0.1499292"	"-4.76"	"0.0145883"	"ENST00000330942"
"ENST00000345496_at"	"0.999"	"0.882064"	"0.1499292"	"-4.76"	"0.0145883"	"ENST00000345496"
"ENST00000309276_at"	"0.999"	"0.882085"	"0.1499034"	"-4.76"	"0.0293119"	"ENST00000309276"
"ENST00000359994_at"	"0.999"	"0.882085"	"0.1499034"	"-4.76"	"0.0293119"	"ENST00000359994"
"ENST00000321694_at"	"0.999"	"0.882244"	"-0.1496996"	"-4.76"	"-0.0275704"	"ENST00000321694"
"ENST00000265018_at"	"0.999"	"0.882313"	"0.1496106"	"-4.76"	"0.0422213"	"ENST00000265018"
"ENST00000354711_at"	"0.999"	"0.882332"	"-0.1495865"	"-4.76"	"-0.0205038"	"ENST00000354711"
"ENST00000369701_at"	"0.999"	"0.882382"	"0.1495229"	"-4.76"	"0.118024"	"ENST00000369701"
"ENST00000278379_at"	"0.999"	"0.882492"	"-0.1493814"	"-4.76"	"-0.049956"	"ENST00000278379"
"ENST00000347869_at"	"0.999"	"0.882498"	"-0.1493733"	"-4.76"	"-0.012862"	"ENST00000347869"
"ENST00000350092_at"	"0.999"	"0.882523"	"-0.1493422"	"-4.76"	"-0.0443406"	"ENST00000350092"
"ENST00000356948_at"	"0.999"	"0.882523"	"-0.1493422"	"-4.76"	"-0.0443406"	"ENST00000356948"
"ENST00000306375_at"	"0.999"	"0.882553"	"0.1493031"	"-4.76"	"0.0330744"	"ENST00000306375"
"ENST00000382300_at"	"0.999"	"0.882585"	"0.1492619"	"-4.76"	"0.026371"	"ENST00000382300"
